268	12	29	3877500.00	2026-03-19 13:17:39.916
269	12	30	3877500.00	2026-03-19 13:17:39.916
270	12	31	3999600.00	2026-03-19 13:17:39.916
271	12	32	3999600.00	2026-03-19 13:17:39.916
272	12	33	4125600.00	2026-03-19 13:17:39.916
273	9	0	2785700.00	2026-03-19 13:17:39.916
274	9	1	2785700.00	2026-03-19 13:17:39.916
275	9	2	2873500.00	2026-03-19 13:17:39.916
276	9	3	2873500.00	2026-03-19 13:17:39.916
277	9	4	2964000.00	2026-03-19 13:17:39.916
278	9	5	2964000.00	2026-03-19 13:17:39.916
279	9	6	3057300.00	2026-03-19 13:17:39.916
280	9	7	3057300.00	2026-03-19 13:17:39.916
281	9	8	3153600.00	2026-03-19 13:17:39.916
282	9	9	3153600.00	2026-03-19 13:17:39.916
283	9	10	3252900.00	2026-03-19 13:17:39.916
284	9	11	3252900.00	2026-03-19 13:17:39.916
285	9	12	3355400.00	2026-03-19 13:17:39.916
286	9	13	3355400.00	2026-03-19 13:17:39.916
287	9	14	3461100.00	2026-03-19 13:17:39.916
288	9	15	3461100.00	2026-03-19 13:17:39.916
289	9	16	3570100.00	2026-03-19 13:17:39.916
290	9	17	3570100.00	2026-03-19 13:17:39.916
291	9	18	3682500.00	2026-03-19 13:17:39.916
292	9	19	3682500.00	2026-03-19 13:17:39.916
293	9	20	3798500.00	2026-03-19 13:17:39.916
294	9	21	3798500.00	2026-03-19 13:17:39.916
295	9	22	3918100.00	2026-03-19 13:17:39.916
296	9	23	3918100.00	2026-03-19 13:17:39.916
297	9	24	4041500.00	2026-03-19 13:17:39.916
298	9	25	4041500.00	2026-03-19 13:17:39.916
299	9	26	4168800.00	2026-03-19 13:17:39.916
300	9	27	4168800.00	2026-03-19 13:17:39.916
301	9	28	4300100.00	2026-03-19 13:17:39.916
302	9	29	4300100.00	2026-03-19 13:17:39.916
303	9	30	4435500.00	2026-03-19 13:17:39.916
304	9	31	4435500.00	2026-03-19 13:17:39.916
305	9	32	4575200.00	2026-03-19 13:17:39.916
306	9	33	0.00	2026-03-19 13:17:39.916
307	4	0	2903600.00	2026-03-19 13:17:39.916
308	4	1	2903600.00	2026-03-19 13:17:39.916
309	4	2	2995000.00	2026-03-19 13:17:39.916
310	4	3	2995000.00	2026-03-19 13:17:39.916
311	4	4	3089300.00	2026-03-19 13:17:39.916
312	4	5	3089300.00	2026-03-19 13:17:39.916
313	4	6	3186600.00	2026-03-19 13:17:39.916
314	4	7	3186600.00	2026-03-19 13:17:39.916
315	4	8	3287000.00	2026-03-19 13:17:39.916
316	4	9	3287000.00	2026-03-19 13:17:39.916
317	4	10	3390500.00	2026-03-19 13:17:39.916
318	4	11	3390500.00	2026-03-19 13:17:39.916
319	4	12	3497300.00	2026-03-19 13:17:39.916
320	4	13	3497300.00	2026-03-19 13:17:39.916
321	4	14	3607500.00	2026-03-19 13:17:39.916
322	4	15	3607500.00	2026-03-19 13:17:39.916
323	4	16	3721100.00	2026-03-19 13:17:39.916
324	4	17	3721100.00	2026-03-19 13:17:39.916
325	4	18	3838300.00	2026-03-19 13:17:39.916
326	4	19	3838300.00	2026-03-19 13:17:39.916
327	4	20	3959200.00	2026-03-19 13:17:39.916
328	4	21	3959200.00	2026-03-19 13:17:39.916
329	4	22	4083900.00	2026-03-19 13:17:39.916
330	4	23	4083900.00	2026-03-19 13:17:39.916
331	4	24	4212500.00	2026-03-19 13:17:39.916
332	4	25	4212500.00	2026-03-19 13:17:39.916
333	4	26	4345100.00	2026-03-19 13:17:39.916
334	4	27	4345100.00	2026-03-19 13:17:39.916
335	4	28	4482000.00	2026-03-19 13:17:39.916
336	4	29	4482000.00	2026-03-19 13:17:39.916
337	4	30	4623200.00	2026-03-19 13:17:39.916
338	4	31	4623200.00	2026-03-19 13:17:39.916
339	4	32	4768800.00	2026-03-19 13:17:39.916
340	4	33	0.00	2026-03-19 13:17:39.916
341	2	0	3026400.00	2026-03-19 13:17:39.916
342	2	1	3026400.00	2026-03-19 13:17:39.916
343	2	2	3121700.00	2026-03-19 13:17:39.916
344	2	3	3121700.00	2026-03-19 13:17:39.916
345	2	4	3220000.00	2026-03-19 13:17:39.916
346	2	5	3220000.00	2026-03-19 13:17:39.916
347	2	6	3321400.00	2026-03-19 13:17:39.916
348	2	7	3321400.00	2026-03-19 13:17:39.916
349	2	8	3426000.00	2026-03-19 13:17:39.916
350	2	9	3426000.00	2026-03-19 13:17:39.916
351	2	10	3533900.00	2026-03-19 13:17:39.916
352	2	11	3533900.00	2026-03-19 13:17:39.916
353	2	12	3645200.00	2026-03-19 13:17:39.916
354	2	13	3645200.00	2026-03-19 13:17:39.916
